参考stress(eV/Å³)	计算stress(eV/Å³)
-0.0260362735	-0.0177816885
-0.0179899522	0.0059514876
0.0003180370	-0.0307795596
-0.0395986840	-0.0277579019
-0.0260362735	-0.0177816885
-0.0395986840	-0.0277579019
-0.0935043321	-0.1015019582
0.0266778417	-0.0102973589
-0.0233054522	0.0043129748
-0.0501241578	-0.0364952949
-0.0233054522	0.0043129748
0.0215819912	-0.0140675384
-0.0325854979	-0.0233479736
-0.0501241578	-0.0364952949
-0.0325854979	-0.0233479736
-0.0709039964	-0.0825319327
0.0006356193	-0.0335764612
-0.0185763542	0.0048207042
-0.0337589923	-0.0217344236
-0.0185763542	0.0048207042
0.0025918689	-0.0311079080
-0.0235019316	-0.0152661078
-0.0337589923	-0.0217344236
-0.0235019316	-0.0152661078
-0.0916552285	-0.1006168685
0.0257884625	-0.0121773880
-0.0237209770	0.0013331310
-0.0306010650	-0.0215450279
-0.0237209770	0.0013331310
0.0279091932	-0.0103745210
-0.0418709929	-0.0297434556
-0.0306010650	-0.0215450279
-0.0418709929	-0.0297434556
-0.0736769053	-0.0847885548
-0.0008263223	-0.0346329355
-0.0187991444	0.0065675357
-0.0331717722	-0.0227114827
-0.0187991444	0.0065675357
-0.0015081070	-0.0360091977
-0.0325694141	-0.0224970304
-0.0331717722	-0.0227114827
-0.0325694141	-0.0224970304
-0.1015616706	-0.1123458882
0.0230788924	-0.0133574581
-0.0286703927	-0.0013522610
-0.0438687680	-0.0338169503
-0.0286703927	-0.0013522610
0.0199552028	-0.0165701059
-0.0525737363	-0.0398251029
-0.0438687680	-0.0338169503
-0.0525737363	-0.0398251029
-0.0752629083	-0.0878603318
0.0047721725	-0.0321006756
-0.0254030746	0.0002342191
-0.0228310750	-0.0152419847
-0.0254030746	0.0002342191
0.0028873398	-0.0342179885
-0.0318964554	-0.0223277857
-0.0228310750	-0.0152419847
-0.0318964554	-0.0223277857
-0.1071663099	-0.1136715253
0.0006036448	-0.0339204368
-0.0266949049	-0.0003504426
-0.0344508572	-0.0229464931
-0.0266949049	-0.0003504426
0.0070430558	-0.0292850850
-0.0454287698	-0.0327002199
-0.0344508572	-0.0229464931
-0.0454287698	-0.0327002199
-0.1057006306	-0.1146474195
0.0066037288	-0.0283219377
-0.0189859684	0.0051872018
-0.0583186620	-0.0453900059
-0.0189859684	0.0051872018
0.0033842304	-0.0318472069
-0.0324662982	-0.0273619410
-0.0583186620	-0.0453900059
-0.0324662982	-0.0273619410
-0.0977087845	-0.1046860354
0.0066006343	-0.0294730368
-0.0217162135	0.0045357963
-0.0364864553	-0.0271451717
-0.0217162135	0.0045357963
0.0030972669	-0.0318130925
-0.0462587266	-0.0357970967
-0.0364864553	-0.0271451717
-0.0462587266	-0.0357970967
-0.0914241481	-0.1024569319
0.0186454346	-0.0173186101
-0.0215692804	0.0057767894
-0.0485301246	-0.0367833708
-0.0215692804	0.0057767894
0.0216513508	-0.0156554632
-0.0464783377	-0.0358931649
-0.0485301246	-0.0367833708
-0.0464783377	-0.0358931649
-0.0840607806	-0.0951276381
0.0254936756	-0.0118441879
-0.0219544977	0.0047606517
-0.0426137156	-0.0309235357
-0.0219544977	0.0047606517
0.0224456508	-0.0142031425
-0.0454661764	-0.0323396081
-0.0426137156	-0.0309235357
-0.0454661764	-0.0323396081
-0.0825532275	-0.0930300134
0.0213465541	-0.0143512321
-0.0275525256	0.0010535702
-0.0480239683	-0.0337155965
-0.0275525256	0.0010535702
0.0237052942	-0.0129296925
-0.0376985366	-0.0262308348
-0.0480239683	-0.0337155965
-0.0376985366	-0.0262308348
-0.0736404785	-0.0854294503
0.0176989735	-0.0169432785
-0.0228475308	0.0057247771
-0.0439931495	-0.0312568313
-0.0228475308	0.0057247771
0.0201785446	-0.0150825566
-0.0347402359	-0.0246964603
-0.0439931495	-0.0312568313
-0.0347402359	-0.0246964603
-0.0846856748	-0.0942146761
0.0261670142	-0.0109542337
-0.0255040101	0.0015743531
-0.0420637390	-0.0308303971
-0.0255040101	0.0015743531
0.0282734903	-0.0090000640
-0.0335815079	-0.0236573462
-0.0420637390	-0.0308303971
-0.0335815079	-0.0236573462
-0.0712449499	-0.0839193418
0.0095162022	-0.0297381324
-0.0263657683	0.0019128422
-0.0468948031	-0.0359224742
-0.0263657683	0.0019128422
0.0062672352	-0.0326648849
-0.0340778215	-0.0250774374
-0.0468948031	-0.0359224742
-0.0340778215	-0.0250774374
-0.1193931083	-0.1229490514
0.0029958324	-0.0325059547
-0.0259522075	0.0025095752
-0.0338712828	-0.0226742677
-0.0259522075	0.0025095752
0.0014208347	-0.0347096095
-0.0489172749	-0.0374832985
-0.0338712828	-0.0226742677
-0.0489172749	-0.0374832985
-0.1195683001	-0.1220814431
0.0066955934	-0.0289127022
-0.0236180841	0.0019940725
-0.0377219119	-0.0282459640
-0.0236180841	0.0019940725
0.0086734349	-0.0276876646
-0.0367808340	-0.0279975464
-0.0377219119	-0.0282459640
-0.0367808340	-0.0279975464
-0.0926210687	-0.1034484686
0.0024352103	-0.0320631619
-0.0232714777	0.0026398910
-0.0383145218	-0.0275850295
-0.0232714777	0.0026398910
0.0098336998	-0.0260000694
-0.0334586544	-0.0241806385
-0.0383145218	-0.0275850295
-0.0334586544	-0.0241806385
-0.1090114903	-0.1129517391
0.0065845939	-0.0315594588
-0.0251658836	0.0001110967
-0.0335009173	-0.0231990693
-0.0251658836	0.0001110967
0.0064452696	-0.0318001020
-0.0360050257	-0.0246997585
-0.0335009173	-0.0231990693
-0.0360050257	-0.0246997585
-0.1014539861	-0.1111981854
0.0137278871	-0.0199802853
-0.0191882493	0.0085940850
-0.0331733285	-0.0242866575
-0.0191882493	0.0085940850
0.0160004804	-0.0192496171
-0.0467795750	-0.0339680584
-0.0331733285	-0.0242866575
-0.0467795750	-0.0339680584
-0.0777525517	-0.0898739250
0.0231021072	-0.0127418158
-0.0228789661	0.0050925647
-0.0439653472	-0.0302912438
-0.0228789661	0.0050925647
0.0226789368	-0.0131499163
-0.0353760409	-0.0243798705
-0.0439653472	-0.0302912438
-0.0353760409	-0.0243798705
-0.0829626939	-0.0932658341
0.0180676175	-0.0166173865
-0.0222665556	0.0055443668
-0.0470284274	-0.0337879674
-0.0222665556	0.0055443668
0.0206611188	-0.0151880223
-0.0455527735	-0.0342402065
-0.0470284274	-0.0337879674
-0.0455527735	-0.0342402065
-0.0759594643	-0.0879942420
0.0150274841	-0.0204021500
-0.0218843993	0.0039548563
-0.0398831066	-0.0300405950
-0.0218843993	0.0039548563
0.0141187584	-0.0211351667
-0.0491853265	-0.0356959391
-0.0398831066	-0.0300405950
-0.0491853265	-0.0356959391
-0.0801004011	-0.0916398847
0.0171614811	-0.0184001643
-0.0253481802	0.0028237491
-0.0472427564	-0.0352755298
-0.0253481802	0.0028237491
0.0234126890	-0.0143221248
-0.0389164353	-0.0274233253
-0.0472427564	-0.0352755298
-0.0389164353	-0.0274233253
-0.0864542904	-0.0953228042
0.0018084385	-0.0322896712
-0.0240230945	0.0021384805
-0.0466723901	-0.0363713145
-0.0240230945	0.0021384805
0.0041651502	-0.0293690541
-0.0546748350	-0.0427906266
-0.0466723901	-0.0363713145
-0.0546748350	-0.0427906266
-0.0957466821	-0.1061269362
-0.0046131141	-0.0387620472
-0.0245737501	0.0020890881
-0.0473710421	-0.0351819365
-0.0245737501	0.0020890881
-0.0034524584	-0.0375105920
-0.0383161803	-0.0272439757
-0.0473710421	-0.0351819365
-0.0383161803	-0.0272439757
-0.1148234975	-0.1202766296
-0.0039183667	-0.0354116290
-0.0228313703	0.0023473265
-0.0238580466	-0.0133415524
-0.0228313703	0.0023473265
0.0064912514	-0.0286112519
-0.0382479756	-0.0275076946
-0.0238580466	-0.0133415524
-0.0382479756	-0.0275076946
-0.0926205392	-0.1028111747
0.0012492408	-0.0322941967
-0.0258076640	0.0001348393
-0.0416382214	-0.0317930267
-0.0258076640	0.0001348393
0.0172808275	-0.0201006624
-0.0448139466	-0.0345616128
-0.0416382214	-0.0317930267
-0.0448139466	-0.0345616128
-0.0882364224	-0.0985341183
0.0005558533	-0.0350535512
-0.0206026911	0.0040276802
-0.0261382790	-0.0161462870
-0.0206026911	0.0040276802
0.0048283337	-0.0306303020
-0.0352517559	-0.0236514426
-0.0261382790	-0.0161462870
-0.0352517559	-0.0236514426
-0.1011424150	-0.1113944445
0.0043219518	-0.0292126342
-0.0254740887	0.0020793323
-0.0253451013	-0.0167371829
-0.0254740887	0.0020793323
-0.0006209879	-0.0343505904
-0.0580355216	-0.0420951329
-0.0253451013	-0.0167371829
-0.0580355216	-0.0420951329
-0.1140308234	-0.1170280758
-0.0044937630	-0.0375892259
-0.0290763562	-0.0039358715
-0.0431579537	-0.0299052647
-0.0290763562	-0.0039358715
-0.0061524950	-0.0403331571
-0.0356557182	-0.0256845302
-0.0431579537	-0.0299052647
-0.0356557182	-0.0256845302
-0.1060284250	-0.1120168130
0.0207317935	-0.0156840406
-0.0236620527	0.0044727648
-0.0281503257	-0.0197785710
-0.0236620527	0.0044727648
0.0228630295	-0.0140641241
-0.0442369499	-0.0309462177
-0.0281503257	-0.0197785710
-0.0442369499	-0.0309462177
-0.0844758164	-0.0949428780
0.0231338284	-0.0149181213
-0.0220286691	0.0068440882
-0.0436297981	-0.0316577569
-0.0220286691	0.0068440882
0.0219663094	-0.0152511591
-0.0471168871	-0.0347026381
-0.0436297981	-0.0316577569
-0.0471168871	-0.0347026381
-0.0888426131	-0.0981722249
0.0188294690	-0.0154365041
-0.0238451105	0.0042653918
-0.0505338792	-0.0368126387
-0.0238451105	0.0042653918
0.0153659846	-0.0191525894
-0.0373142180	-0.0251013497
-0.0505338792	-0.0368126387
-0.0373142180	-0.0251013497
-0.0889440834	-0.0964118765
0.0227657167	-0.0125969088
-0.0218468498	0.0070011856
-0.0477763467	-0.0372811188
-0.0218468498	0.0070011856
0.0248133080	-0.0113174561
-0.0465480493	-0.0374646453
-0.0477763467	-0.0372811188
-0.0465480493	-0.0374646453
-0.0686220544	-0.0834735430
0.0305522981	-0.0238903717
0.0005091828	0.0000127950
-0.0000903358	-0.0000143951
0.0005091828	0.0000127950
0.0287308677	-0.0238670177
-0.0011035008	-0.0000013811
-0.0000903358	-0.0000143951
-0.0011035008	-0.0000013811
0.0326942081	-0.0238861529
0.0361679935	-0.0179870843
0.0005139071	-0.0000093453
-0.0000975681	0.0000121217
0.0005139071	-0.0000093453
0.0343267918	-0.0180056730
-0.0011537670	-0.0000110864
-0.0000975681	0.0000121217
-0.0011537670	-0.0000110864
0.0383019624	-0.0180246185
0.0379795122	-0.0160542799
0.0005450827	0.0000124987
-0.0000993930	0.0000232675
0.0005450827	0.0000124987
0.0362069530	-0.0160229200
-0.0011420415	0.0000112170
-0.0000993930	0.0000232675
-0.0011420415	0.0000112170
0.0401811108	-0.0160380150
-0.0315592392	-0.0890758290
0.0002836296	-0.0000087414
0.0002905155	0.0000130887
0.0002836296	-0.0000087414
-0.0332131792	-0.0890253712
-0.0002842708	0.0000134056
0.0002905155	0.0000130887
-0.0002842708	0.0000134056
-0.0301647107	-0.0890450696
0.0101385410	-0.0452975197
0.0004359488	0.0000217487
0.0000574433	-0.0000057421
0.0004359488	0.0000217487
0.0083237535	-0.0452755972
-0.0008893763	-0.0000030430
0.0000574433	-0.0000057421
-0.0008893763	-0.0000030430
0.0121170712	-0.0452725457
-0.0007582042	-0.0566373128
0.0003680816	0.0000002464
0.0001328722	0.0000000927
0.0003680816	0.0000002464
-0.0025806860	-0.0566363012
-0.0007248363	0.0000000669
0.0001328722	0.0000000927
-0.0007248363	0.0000000669
0.0010364288	-0.0566367126
-0.0034625852	-0.0594519619
0.0003710292	0.0000101508
0.0001494814	0.0000027630
0.0003710292	0.0000101508
-0.0052598118	-0.0594479225
-0.0007063468	-0.0000041729
0.0001494814	0.0000027630
-0.0007063468	-0.0000041729
-0.0016708222	-0.0594268586
0.0324602028	-0.0219108500
0.0005087895	0.0000024353
-0.0001021316	-0.0000159337
0.0005087895	0.0000024353
0.0306593471	-0.0218745143
-0.0011247635	-0.0000079744
-0.0001021316	-0.0000159337
-0.0011247635	-0.0000079744
0.0345981602	-0.0219205599
-0.0083634227	-0.0644539829
0.0003582613	0.0000101844
0.0001462602	-0.0000286086
0.0003582613	0.0000101844
-0.0101513263	-0.0644554519
-0.0006208157	0.0000083228
0.0001462602	-0.0000286086
-0.0006208157	0.0000083228
-0.0066442829	-0.0644358516
0.0144563390	-0.0407939160
0.0004300848	0.0000013551
0.0000515327	0.0000149914
0.0004300848	0.0000013551
0.0126646092	-0.0407430623
-0.0009380817	0.0000008860
0.0000515327	0.0000149914
-0.0009380817	0.0000008860
0.0164933950	-0.0407583539
-0.0234423391	-0.0804679903
0.0002766863	-0.0000215898
0.0002220429	-0.0000247053
0.0002766863	-0.0000215898
-0.0252030025	-0.0805040524
-0.0004200635	-0.0000085822
0.0002220429	-0.0000247053
-0.0004200635	-0.0000085822
-0.0220315430	-0.0805338266
-0.0261281462	-0.0833119683
0.0003065030	0.0000093652
0.0002852621	0.0000254774
0.0003065030	0.0000093652
-0.0278399290	-0.0833002098
-0.0003658695	0.0000094778
0.0002852621	0.0000254774
-0.0003658695	0.0000094778
-0.0246866942	-0.0833132340
0.0432775382	-0.0104167730
0.0005534770	0.0000004504
-0.0001399735	0.0000123051
0.0005534770	0.0000004504
0.0414774733	-0.0104433713
-0.0011686596	0.0000142036
-0.0001399735	0.0000123051
-0.0011686596	0.0000142036
0.0454989108	-0.0104018699
0.0187275629	-0.0363656688
0.0004406505	-0.0000070907
-0.0000041065	-0.0000136163
0.0004406505	-0.0000070907
0.0168616912	-0.0363690919
-0.0009960387	-0.0000084036
-0.0000041065	-0.0000136163
-0.0009960387	-0.0000084036
0.0207310454	-0.0363903651
-0.0013352801	-0.0570651062
0.0003754313	0.0000076113
0.0001232545	-0.0000116164
0.0003754313	0.0000076113
-0.0031306337	-0.0570498153
-0.0007423031	-0.0000067525
0.0001232545	-0.0000116164
-0.0007423031	-0.0000067525
0.0004720720	-0.0570594134
-0.0580055035	-0.1176789077
0.0002834535	0.0000261411
0.0003260732	-0.0000117656
0.0002834535	0.0000261411
-0.0596660080	-0.1176585052
0.0000362661	-0.0000004889
0.0003260732	-0.0000117656
0.0000362661	-0.0000004889
-0.0569491938	-0.1176542932
-0.0007599237	-0.0566366646
0.0003675439	-0.0000002163
0.0001327703	0.0000000179
0.0003675439	-0.0000002163
-0.0025832620	-0.0566363013
-0.0007249542	0.0000000134
0.0001327703	0.0000000179
-0.0007249542	0.0000000134
0.0010332348	-0.0566373608
0.0343345028	-0.0199395136
0.0005333563	0.0000172853
-0.0000834633	0.0000152062
0.0005333563	0.0000172853
0.0324781376	-0.0199617192
-0.0011238373	0.0000069412
-0.0000834633	0.0000152062
-0.0011238373	0.0000069412
0.0365070418	-0.0199205935
-0.0007631589	-0.0566364988
0.0003678397	0.0000000181
0.0001328013	0.0000000178
0.0003678397	0.0000000181
-0.0025875973	-0.0566372893
-0.0007248598	0.0000000134
0.0001328013	0.0000000178
-0.0007248598	0.0000000134
0.0010306859	-0.0566365383
-0.0108020855	-0.0671168357
0.0003637595	0.0000251991
0.0001810561	-0.0000067763
0.0003637595	0.0000251991
-0.0124687958	-0.0670150736
-0.0005825938	0.0000169022
0.0001810561	-0.0000067763
-0.0005825938	0.0000169022
-0.0090869422	-0.0670788733
0.0123126432	-0.0430195308
0.0004333687	0.0000091306
0.0000770113	0.0000242438
0.0004333687	0.0000091306
0.0104829773	-0.0430034059
-0.0009164018	-0.0000014372
0.0000770113	0.0000242438
-0.0009164018	-0.0000014372
0.0143264420	-0.0429779532
0.0035116333	-0.0521871810
0.0003715025	-0.0000153533
0.0001232330	0.0000171431
0.0003715025	-0.0000153533
0.0016623785	-0.0522075654
-0.0007790806	0.0000205226
0.0001232330	0.0000171431
-0.0007790806	0.0000205226
0.0053772170	-0.0521817626
-0.0343758256	-0.0920840640
0.0002894119	0.0000050351
0.0003111374	0.0000236340
0.0002894119	0.0000050351
-0.0360284841	-0.0920424625
-0.0002423951	0.0000153408
0.0003111374	0.0000236340
-0.0002423951	0.0000153408
-0.0329988555	-0.0920448291
-0.0156667684	-0.0722620757
0.0003349381	0.0000044609
0.0002331665	0.0000196115
0.0003349381	0.0000044609
-0.0174194361	-0.0722628780
-0.0005127776	0.0000093209
0.0002331665	0.0000196115
-0.0005127776	0.0000093209
-0.0140696263	-0.0722582093
0.0247639512	-0.0300520059
0.0004727222	0.0000013193
-0.0000439174	-0.0000116026
0.0004727222	0.0000013193
0.0229439358	-0.0300134289
-0.0010605679	-0.0000101904
-0.0000439174	-0.0000116026
-0.0010605679	-0.0000101904
0.0268947588	-0.0300081077
0.0267404318	-0.0279565885
0.0004683393	-0.0000086281
-0.0000458059	-0.0000003020
0.0004683393	-0.0000086281
0.0248720477	-0.0279676394
-0.0010768641	-0.0000067148
-0.0000458059	-0.0000003020
-0.0010768641	-0.0000067148
0.0288036472	-0.0279925320
0.0207107481	-0.0342283653
0.0004494560	-0.0000042243
-0.0000090272	-0.0000008792
0.0004494560	-0.0000042243
0.0188438557	-0.0342377933
-0.0009965835	0.0000125953
-0.0000090272	-0.0000008792
-0.0009965835	0.0000125953
0.0227479048	-0.0342509700
-0.0517777270	-0.1108837385
0.0002477693	-0.0000113474
0.0003117777	-0.0000205595
0.0002477693	-0.0000113474
-0.0534597809	-0.1108838483
-0.0000444872	-0.0000065497
0.0003117777	-0.0000205595
-0.0000444872	-0.0000065497
-0.0507046161	-0.1109154538
-0.0488092118	-0.1076472642
0.0002823266	0.0000150934
0.0003189837	-0.0000057812
0.0002823266	0.0000150934
-0.0504831766	-0.1076443154
-0.0000830576	-0.0000093228
0.0003189837	-0.0000057812
-0.0000830576	-0.0000093228
-0.0476092681	-0.1075983209
0.0012032116	-0.0545718406
0.0003899212	0.0000099692
0.0001233955	0.0000025388
0.0003899212	0.0000099692
-0.0006012756	-0.0545637948
-0.0007591715	0.0000084978
0.0001233955	0.0000025388
-0.0007591715	0.0000084978
0.0030493436	-0.0545639678
-0.0288976619	-0.0862486636
0.0003111775	0.0000185558
0.0002198870	-0.0000447945
0.0003111775	0.0000185558
-0.0305827937	-0.0862212470
-0.0003650676	-0.0000273462
0.0002198870	-0.0000447945
-0.0003650676	-0.0000273462
-0.0274475697	-0.0862053986
0.0286857838	-0.0259010074
0.0004804989	-0.0000090650
-0.0000879405	-0.0000293717
0.0004804989	-0.0000090650
0.0268276212	-0.0259074795
-0.0010973441	-0.0000102252
-0.0000879405	-0.0000293717
-0.0010973441	-0.0000102252
0.0307665633	-0.0259371827
-0.0697840749	-0.1119518082
0.0002344323	0.0001352197
-0.0003866262	-0.0002724533
0.0002344323	0.0001352197
-0.0682085923	-0.1107638279
-0.0002855896	-0.0002140064
-0.0003866262	-0.0002724533
-0.0002855896	-0.0002140064
-0.0692736898	-0.1115548986
0.0121347643	-0.0365381002
-0.0004559200	-0.0002985373
-0.0004176031	-0.0002888824
-0.0004559200	-0.0002985373
0.0108342725	-0.0374785808
-0.0002448653	-0.0001193781
-0.0004176031	-0.0002888824
-0.0002448653	-0.0001193781
0.0108909050	-0.0373790059
-0.1282321384	-0.1696750666
-0.0002077695	-0.0001373200
0.0000923864	0.0000861465
-0.0002077695	-0.0001373200
-0.1299278007	-0.1709266241
0.0001123064	0.0000439149
0.0000923864	0.0000861465
0.0001123064	0.0000439149
-0.1288776348	-0.1701155436
-0.0211468410	-0.0663494766
0.0001145791	0.0000797268
0.0000775736	0.0000638961
0.0001145791	0.0000797268
-0.0211565831	-0.0663511112
0.0000769724	0.0000733297
0.0000775736	0.0000638961
0.0000769724	0.0000733297
-0.0210317934	-0.0661973830
0.0826430470	0.0238895576
-0.0005384839	-0.0002752089
-0.0004630766	-0.0003039225
-0.0005384839	-0.0002752089
0.0817336900	0.0234869902
-0.0003055983	-0.0001683333
-0.0004630766	-0.0003039225
-0.0003055983	-0.0001683333
0.0813321634	0.0232563405
-0.0987352697	-0.1401874185
-0.0001273245	-0.0001513938
0.0002297953	0.0001678956
-0.0001273245	-0.0001513938
-0.0972930672	-0.1391028593
0.0002005188	0.0000965107
0.0002297953	0.0001678956
0.0002005188	0.0000965107
-0.0989863014	-0.1404282897
0.0001556325	-0.0471511377
-0.0000019774	-0.0000013752
-0.0000292363	-0.0000188066
-0.0000019774	-0.0000013752
0.0001556523	-0.0471503224
-0.0000205430	-0.0000132983
-0.0000292363	-0.0000188066
-0.0000205430	-0.0000132983
0.0001522539	-0.0471534193
-0.1429842566	-0.1846495830
0.0000745795	-0.0000026418
0.0007112639	0.0004973645
0.0000745795	-0.0000026418
-0.1471942382	-0.1878131562
0.0004974599	0.0003414318
0.0007112639	0.0004973645
0.0004974599	0.0003414318
-0.1429010597	-0.1845654760
0.0471835900	-0.0057203802
0.0002223924	0.0001137164
0.0001057938	0.0001303626
0.0002223924	0.0001137164
0.0481695950	-0.0051501690
0.0000629396	0.0000631725
0.0001057938	0.0001303626
0.0000629396	0.0000631725
0.0479665044	-0.0053396049
0.0293724104	-0.0212180294
0.0000349640	0.0000265775
0.0000519116	0.0000388627
0.0000349640	0.0000265775
0.0302872778	-0.0206220036
-0.0000060260	0.0000077057
0.0000519116	0.0000388627
-0.0000060260	0.0000077057
0.0295632863	-0.0210280609
0.0758209027	0.0186448240
0.0003239618	0.0001434461
0.0000055637	-0.0000398254
0.0003239618	0.0001434461
0.0767548323	0.0190164772
-0.0000210923	-0.0000456203
0.0000055637	-0.0000398254
-0.0000210923	-0.0000456203
0.0768479621	0.0190973137
0.0001790688	-0.0471359154
-0.0000017185	-0.0000009286
-0.0000031930	-0.0000019600
-0.0000017185	-0.0000009286
0.0001101263	-0.0471806966
-0.0000024497	-0.0000016069
-0.0000031930	-0.0000019600
-0.0000024497	-0.0000016069
0.0001743795	-0.0471383323
0.1243272394	0.0597077759
-0.0000747029	-0.0000221563
-0.0000784131	-0.0000374253
-0.0000747029	-0.0000221563
0.1246114458	0.0597636156
-0.0000383467	-0.0000176798
-0.0000784131	-0.0000374253
-0.0000383467	-0.0000176798
0.1242816861	0.0597736976
-0.0068398676	-0.0536774164
-0.0005706663	-0.0003370222
0.0001575600	0.0001177909
-0.0005706663	-0.0003370222
-0.0085836880	-0.0547290039
0.0001773122	0.0001262978
0.0001575600	0.0001177909
0.0001773122	0.0001262978
-0.0083721804	-0.0546627082
0.1140101174	0.0507842083
0.0001866417	0.0000366158
0.0004396270	0.0002631357
0.0001866417	0.0000366158
0.1133758432	0.0506185888
0.0003261983	0.0002109952
0.0004396270	0.0002631357
0.0003261983	0.0002109952
0.1145128823	0.0509107733
-0.0927077398	-0.1339705512
0.0011811567	0.0008658793
0.0005352010	0.0003251130
0.0011811567	0.0008658793
-0.0903907918	-0.1321539513
0.0003398408	0.0002666393
0.0005352010	0.0003251130
0.0003398408	0.0002666393
-0.0895113880	-0.1316019204
0.0701678306	0.0137928703
0.0000386617	0.0000792924
-0.0001206674	-0.0000736520
0.0000386617	0.0000792924
0.0717837249	0.0145926369
-0.0001058090	-0.0000621078
-0.0001206674	-0.0000736520
-0.0001058090	-0.0000621078
0.0704466905	0.0140689739
-0.0613549260	-0.1041412415
-0.0005158522	-0.0003612255
0.0002280886	0.0001609425
-0.0005158522	-0.0003612255
-0.0619926879	-0.1046667497
0.0000966611	0.0000756687
0.0002280886	0.0001609425
0.0000966611	0.0000756687
-0.0626309132	-0.1050863022
0.1031064529	0.0416512596
0.0002825232	0.0001046720
-0.0001246087	-0.0000379945
0.0002825232	0.0001046720
0.1034586611	0.0417975098
-0.0000972376	-0.0000254314
-0.0001246087	-0.0000379945
-0.0000972376	-0.0000254314
0.1040715415	0.0421421440
-0.0495275845	-0.0924881179
0.0006586503	0.0004692509
0.0002516169	0.0002023040
0.0006586503	0.0004692509
-0.0478908671	-0.0913346216
0.0000966583	0.0000868504
0.0002516169	0.0002023040
0.0000966583	0.0000868504
-0.0475114264	-0.0910741773
-0.0346679536	-0.0787494367
0.0002449690	0.0002035482
0.0002038936	0.0001159436
0.0002449690	0.0002035482
-0.0345126873	-0.0787060689
0.0000932035	0.0000639825
0.0002038936	0.0001159436
0.0000932035	0.0000639825
-0.0339873147	-0.0782322742
0.0001556507	-0.0471511377
-0.0000019820	-0.0000013752
0.0000291306	0.0000188222
-0.0000019820	-0.0000013752
0.0001556869	-0.0471503224
0.0000207218	0.0000133093
0.0000291306	0.0000188222
0.0000207218	0.0000133093
0.0001522552	-0.0471534193
0.0001340850	-0.0471648535
0.0000011734	0.0000009331
0.0000038837	0.0000026004
0.0000011734	0.0000009331
0.0001918198	-0.0471279531
0.0000025400	0.0000016177
0.0000038837	0.0000026004
0.0000025400	0.0000016177
0.0001375668	-0.0471620046
-0.0830085923	-0.1250678890
0.0000792483	0.0000884015
-0.0001379607	-0.0000899165
0.0000792483	0.0000884015
-0.0849355440	-0.1264587995
-0.0000939110	-0.0000640800
-0.0001379607	-0.0000899165
-0.0000939110	-0.0000640800
-0.0827085790	-0.1248411071
0.0001823571	-0.0471345313
-0.0000190591	-0.0000118724
-0.0000036640	-0.0000023933
-0.0000190591	-0.0000118724
0.0001556755	-0.0471503118
-0.0000026709	-0.0000018345
-0.0000036640	-0.0000023933
-0.0000026709	-0.0000018345
0.0001255750	-0.0471699813
0.0002954524	-0.0474150181
-0.0007620015	-0.0004517958
0.0006734935	0.0005226675
-0.0007620015	-0.0004517958
-0.0032097833	-0.0496610086
0.0005261518	0.0003891763
0.0006734935	0.0005226675
0.0005261518	0.0003891763
-0.0018744824	-0.0487996676
0.0240018987	-0.0260345474
-0.0003326983	-0.0002276163
-0.0003733959	-0.0002500529
-0.0003326983	-0.0002276163
0.0235566607	-0.0263358520
-0.0002073502	-0.0001254968
-0.0003733959	-0.0002500529
-0.0002073502	-0.0001254968
0.0231552846	-0.0265971111
0.0001243058	-0.0471719491
0.0000219387	0.0000145596
0.0000030266	0.0000019231
0.0000219387	0.0000145596
0.0001556407	-0.0471503308
0.0000020577	0.0000012176
0.0000030266	0.0000019231
0.0000020577	0.0000012176
0.0001835010	-0.0471326384
-0.1056968227	-0.1471115395
-0.0002603978	-0.0002012643
0.0003359100	0.0002454848
-0.0002603978	-0.0002012643
-0.1048521031	-0.1465333835
0.0002017655	0.0001371083
0.0003359100	0.0002454848
0.0002017655	0.0001371083
-0.1064909099	-0.1476939430
-0.0768132618	-0.1187787289
-0.0000417922	-0.0000727837
-0.0006998882	-0.0005195948
-0.0000417922	-0.0000727837
-0.0762050208	-0.1184143165
-0.0005056650	-0.0004011342
-0.0006998882	-0.0005195948
-0.0005056650	-0.0004011342
-0.0768210248	-0.1188009540
0.0416602205	-0.0106000266
0.0001458221	0.0001047727
-0.0002668058	-0.0001936051
0.0001458221	0.0001047727
0.0419563642	-0.0104552739
-0.0002241053	-0.0001544490
-0.0002668058	-0.0001936051
-0.0002241053	-0.0001544490
0.0419484380	-0.0104006625
0.0873199284	0.0281466021
0.0001484491	0.0000721652
-0.0000862475	-0.0000506003
0.0001484491	0.0000721652
0.0879570715	0.0285960925
-0.0000560144	-0.0000532309
-0.0000862475	-0.0000506003
-0.0000560144	-0.0000532309
0.0876492994	0.0283804905
-0.1529085381	-0.1941171875
0.0003180781	0.0002558151
0.0005217744	0.0003341743
0.0003180781	0.0002558151
-0.1523242470	-0.1937678469
0.0003891583	0.0002868121
0.0005217744	0.0003341743
0.0003891583	0.0002868121
-0.1519599441	-0.1933973214
-0.0550318463	-0.0979762037
-0.0003922572	-0.0002946638
-0.0000533725	-0.0000666684
-0.0003922572	-0.0002946638
-0.0541674712	-0.0973602117
-0.0000336091	-0.0000377643
-0.0000533725	-0.0000666684
-0.0000336091	-0.0000377643
-0.0559430305	-0.0986676033
