参考stress(eV/Å³)	计算stress(eV/Å³)
-0.0260362735	-0.0252374945
-0.0395986840	-0.0393343717
-0.0935043321	-0.0928095650
0.0266778417	0.0251736627
-0.0233054522	-0.0227912527
-0.0501241578	-0.0489868243
-0.0233054522	-0.0227912527
0.0215819912	0.0200059356
-0.0325854979	-0.0327613215
-0.0501241578	-0.0489868243
-0.0325854979	-0.0327613215
-0.0709039964	-0.0708581030
0.0006356193	0.0012311032
-0.0185763542	-0.0170962994
-0.0337589923	-0.0333797464
-0.0185763542	-0.0170962994
0.0025918689	0.0033822329
-0.0235019316	-0.0234730292
-0.0337589923	-0.0333797464
-0.0235019316	-0.0234730292
-0.0916552285	-0.0906736678
0.0257884625	0.0229270642
-0.0237209770	-0.0229006286
-0.0306010650	-0.0301210993
-0.0237209770	-0.0229006286
0.0279091932	0.0253387280
-0.0418709929	-0.0413098871
-0.0306010650	-0.0301210993
-0.0418709929	-0.0413098871
-0.0736769053	-0.0735069739
-0.0008263223	-0.0005451448
-0.0187991444	-0.0163954386
-0.0331717722	-0.0326533537
-0.0187991444	-0.0163954386
-0.0015081070	-0.0018831441
-0.0325694141	-0.0319240098
-0.0331717722	-0.0326533537
-0.0325694141	-0.0319240098
-0.1015616706	-0.0997308100
0.0230788924	0.0222440172
-0.0286703927	-0.0274180280
-0.0438687680	-0.0439767369
-0.0286703927	-0.0274180280
0.0199552028	0.0183689431
-0.0525737363	-0.0514953893
-0.0438687680	-0.0439767369
-0.0525737363	-0.0514953893
-0.0752629083	-0.0745406571
0.0047721725	0.0028104968
-0.0254030746	-0.0235299379
-0.0228310750	-0.0224447979
-0.0254030746	-0.0235299379
0.0028873398	0.0008487867
-0.0318964554	-0.0322508584
-0.0228310750	-0.0224447979
-0.0318964554	-0.0322508584
-0.1071663099	-0.1041918695
0.0006036448	-0.0001334112
-0.0266949049	-0.0255696760
-0.0344508572	-0.0344790211
-0.0266949049	-0.0255696760
0.0070430558	0.0061278170
-0.0454287698	-0.0450616210
-0.0344508572	-0.0344790211
-0.0454287698	-0.0450616210
-0.1057006306	-0.1045769619
0.0066037288	0.0051828793
-0.0189859684	-0.0178628054
-0.0583186620	-0.0576838767
-0.0189859684	-0.0178628054
0.0033842304	0.0015338330
-0.0324662982	-0.0331839018
-0.0583186620	-0.0576838767
-0.0324662982	-0.0331839018
-0.0977087845	-0.0951110283
0.0066006343	0.0044317761
-0.0217162135	-0.0208938367
-0.0364864553	-0.0362696586
-0.0217162135	-0.0208938367
0.0030972669	0.0014068526
-0.0462587266	-0.0457872329
-0.0364864553	-0.0362696586
-0.0462587266	-0.0457872329
-0.0914241481	-0.0908166979
0.0186454346	0.0175128978
-0.0215692804	-0.0207655746
-0.0485301246	-0.0483274890
-0.0215692804	-0.0207655746
0.0216513508	0.0199140762
-0.0464783377	-0.0464246778
-0.0485301246	-0.0483274890
-0.0464783377	-0.0464246778
-0.0840607806	-0.0834494795
0.0254936756	0.0234602446
-0.0219544977	-0.0206337298
-0.0426137156	-0.0424857055
-0.0219544977	-0.0206337298
0.0224456508	0.0206717690
-0.0454661764	-0.0446186657
-0.0426137156	-0.0424857055
-0.0454661764	-0.0446186657
-0.0825532275	-0.0814815561
0.0213465541	0.0201568673
-0.0275525256	-0.0264328908
-0.0480239683	-0.0471209170
-0.0275525256	-0.0264328908
0.0237052942	0.0229533533
-0.0376985366	-0.0380594224
-0.0480239683	-0.0471209170
-0.0376985366	-0.0380594224
-0.0736404785	-0.0729694242
0.0176989735	0.0171607776
-0.0228475308	-0.0228263988
-0.0439931495	-0.0437242783
-0.0228475308	-0.0228263988
0.0201785446	0.0192406904
-0.0347402359	-0.0343881438
-0.0439931495	-0.0437242783
-0.0347402359	-0.0343881438
-0.0846856748	-0.0843383362
0.0261670142	0.0247262017
-0.0255040101	-0.0240978807
-0.0420637390	-0.0417293068
-0.0255040101	-0.0240978807
0.0282734903	0.0265901442
-0.0335815079	-0.0330850360
-0.0420637390	-0.0417293068
-0.0335815079	-0.0330850360
-0.0712449499	-0.0718658328
0.0095162022	0.0066525902
-0.0263657683	-0.0254292489
-0.0468948031	-0.0464556776
-0.0263657683	-0.0254292489
0.0062672352	0.0043803026
-0.0340778215	-0.0335311943
-0.0468948031	-0.0464556776
-0.0340778215	-0.0335311943
-0.1193931083	-0.1161464348
0.0029958324	0.0010350375
-0.0259522075	-0.0247179276
-0.0338712828	-0.0331595882
-0.0259522075	-0.0247179276
0.0014208347	-0.0004693913
-0.0489172749	-0.0483553022
-0.0338712828	-0.0331595882
-0.0489172749	-0.0483553022
-0.1195683001	-0.1167180504
0.0066955934	0.0062244189
-0.0236180841	-0.0221899055
-0.0377219119	-0.0376385655
-0.0236180841	-0.0221899055
0.0086734349	0.0078494684
-0.0367808340	-0.0360548923
-0.0377219119	-0.0376385655
-0.0367808340	-0.0360548923
-0.0926210687	-0.0914669345
0.0024352103	0.0004258038
-0.0232714777	-0.0221606519
-0.0383145218	-0.0373901080
-0.0232714777	-0.0221606519
0.0098336998	0.0074829875
-0.0334586544	-0.0336576990
-0.0383145218	-0.0373901080
-0.0334586544	-0.0336576990
-0.1090114903	-0.1065083080
0.0065845939	0.0044669689
-0.0251658836	-0.0236189548
-0.0335009173	-0.0333103395
-0.0251658836	-0.0236189548
0.0064452696	0.0048658772
-0.0360050257	-0.0356006875
-0.0335009173	-0.0333103395
-0.0360050257	-0.0356006875
-0.1014539861	-0.0998611138
0.0137278871	0.0132400020
-0.0191882493	-0.0193734338
-0.0331733285	-0.0330489502
-0.0191882493	-0.0193734338
0.0160004804	0.0150347317
-0.0467795750	-0.0461587113
-0.0331733285	-0.0330489502
-0.0467795750	-0.0461587113
-0.0777525517	-0.0780856614
0.0231021072	0.0221544733
-0.0228789661	-0.0217744933
-0.0439653472	-0.0434109884
-0.0228789661	-0.0217744933
0.0226789368	0.0212217694
-0.0353760409	-0.0351457001
-0.0439653472	-0.0434109884
-0.0353760409	-0.0351457001
-0.0829626939	-0.0822340082
0.0180676175	0.0165695682
-0.0222665556	-0.0204716748
-0.0470284274	-0.0464659438
-0.0222665556	-0.0204716748
0.0206611188	0.0187779207
-0.0455527735	-0.0455882439
-0.0470284274	-0.0464659438
-0.0455527735	-0.0455882439
-0.0759594643	-0.0750734479
0.0150274841	0.0138061397
-0.0218843993	-0.0215498523
-0.0398831066	-0.0392728585
-0.0218843993	-0.0215498523
0.0141187584	0.0132561795
-0.0491853265	-0.0488269707
-0.0398831066	-0.0392728585
-0.0491853265	-0.0488269707
-0.0801004011	-0.0797053487
0.0171614811	0.0165466756
-0.0253481802	-0.0244074973
-0.0472427564	-0.0467387656
-0.0253481802	-0.0244074973
0.0234126890	0.0219759355
-0.0389164353	-0.0389919809
-0.0472427564	-0.0467387656
-0.0389164353	-0.0389919809
-0.0864542904	-0.0860157869
0.0018084385	0.0018270896
-0.0240230945	-0.0225623607
-0.0466723901	-0.0465434134
-0.0240230945	-0.0225623607
0.0041651502	0.0049993972
-0.0546748350	-0.0540983347
-0.0466723901	-0.0465434134
-0.0546748350	-0.0540983347
-0.0957466821	-0.0939206710
-0.0046131141	-0.0047815450
-0.0245737501	-0.0239206019
-0.0473710421	-0.0468287039
-0.0245737501	-0.0239206019
-0.0034524584	-0.0045133764
-0.0383161803	-0.0377482345
-0.0473710421	-0.0468287039
-0.0383161803	-0.0377482345
-0.1148234975	-0.1130498133
-0.0039183667	-0.0032962734
-0.0228313703	-0.0228423507
-0.0238580466	-0.0238276879
-0.0228313703	-0.0228423507
0.0064912514	0.0051067246
-0.0382479756	-0.0381571739
-0.0238580466	-0.0238276879
-0.0382479756	-0.0381571739
-0.0926205392	-0.0914655229
0.0012492408	-0.0009803774
-0.0258076640	-0.0245204701
-0.0416382214	-0.0409161920
-0.0258076640	-0.0245204701
0.0172808275	0.0153146430
-0.0448139466	-0.0443044693
-0.0416382214	-0.0409161920
-0.0448139466	-0.0443044693
-0.0882364224	-0.0866735491
0.0005558533	0.0010196665
-0.0206026911	-0.0176594554
-0.0261382790	-0.0247920810
-0.0206026911	-0.0176594554
0.0048283337	0.0038950303
-0.0352517559	-0.0354808698
-0.0261382790	-0.0247920810
-0.0352517559	-0.0354808698
-0.1011424150	-0.1002633873
0.0043219518	0.0033061733
-0.0254740887	-0.0242517173
-0.0253451013	-0.0250036691
-0.0254740887	-0.0242517173
-0.0006209879	-0.0025047416
-0.0580355216	-0.0570158041
-0.0253451013	-0.0250036691
-0.0580355216	-0.0570158041
-0.1140308234	-0.1130069815
-0.0044937630	-0.0039504605
-0.0290763562	-0.0277082929
-0.0431579537	-0.0428769210
-0.0290763562	-0.0277082929
-0.0061524950	-0.0064880032
-0.0356557182	-0.0356904025
-0.0431579537	-0.0428769210
-0.0356557182	-0.0356904025
-0.1060284250	-0.1043227265
0.0207317935	0.0196251798
-0.0236620527	-0.0229164948
-0.0281503257	-0.0277153293
-0.0236620527	-0.0229164948
0.0228630295	0.0218058838
-0.0442369499	-0.0439035288
-0.0281503257	-0.0277153293
-0.0442369499	-0.0439035288
-0.0844758164	-0.0836845775
0.0231338284	0.0203992632
-0.0220286691	-0.0216536067
-0.0436297981	-0.0433057734
-0.0220286691	-0.0216536067
0.0219663094	0.0197224199
-0.0471168871	-0.0468645763
-0.0436297981	-0.0433057734
-0.0471168871	-0.0468645763
-0.0888426131	-0.0877823848
0.0188294690	0.0178443092
-0.0238451105	-0.0233528308
-0.0505338792	-0.0497845817
-0.0238451105	-0.0233528308
0.0153659846	0.0144381597
-0.0373142180	-0.0373675264
-0.0505338792	-0.0497845817
-0.0373142180	-0.0373675264
-0.0889440834	-0.0883102511
0.0227657167	0.0212348245
-0.0218468498	-0.0206882638
-0.0477763467	-0.0472755600
-0.0218468498	-0.0206882638
0.0248133080	0.0232742899
-0.0465480493	-0.0460887962
-0.0477763467	-0.0472755600
-0.0465480493	-0.0460887962
-0.0686220544	-0.0684157387
0.0305522981	0.0299958664
0.0005091828	0.0000133874
-0.0000903358	-0.0000168844
0.0005091828	0.0000133874
0.0287308677	0.0300242724
-0.0011035008	-0.0000009245
-0.0000903358	-0.0000168844
-0.0011035008	-0.0000009245
0.0326942081	0.0300016701
0.0361679935	0.0354363911
0.0005139071	-0.0000068281
-0.0000975681	0.0000146645
0.0005139071	-0.0000068281
0.0343267918	0.0354143952
-0.0011537670	-0.0000114530
-0.0000975681	0.0000146645
-0.0011537670	-0.0000114530
0.0383019624	0.0353939675
0.0379795122	0.0372090518
0.0005450827	0.0000162148
-0.0000993930	0.0000231097
0.0005450827	0.0000162148
0.0362069530	0.0372468347
-0.0011420415	0.0000127127
-0.0000993930	0.0000231097
-0.0011420415	0.0000127127
0.0401811108	0.0372291254
-0.0315592392	-0.0302160603
0.0002836296	-0.0000090982
0.0002905155	0.0000140179
0.0002836296	-0.0000090982
-0.0332131792	-0.0301575614
-0.0002842708	0.0000143942
0.0002905155	0.0000140179
-0.0002842708	0.0000143942
-0.0301647107	-0.0301826667
0.0101385410	0.0100872116
0.0004359488	0.0000234172
0.0000574433	-0.0000060672
0.0004359488	0.0000234172
0.0083237535	0.0101137929
-0.0008893763	-0.0000021245
0.0000574433	-0.0000060672
-0.0008893763	-0.0000021245
0.0121170712	0.0101155016
-0.0007582042	-0.0004496194
0.0003680816	0.0000002804
0.0001328722	0.0000001036
0.0003680816	0.0000002804
-0.0025806860	-0.0004485051
-0.0007248363	0.0000000719
0.0001328722	0.0000001036
-0.0007248363	0.0000000719
0.0010364288	-0.0004489304
-0.0034625852	-0.0030797145
0.0003710292	0.0000110798
0.0001494814	0.0000018325
0.0003710292	0.0000110798
-0.0052598118	-0.0030746167
-0.0007063468	-0.0000052154
0.0001494814	0.0000018325
-0.0007063468	-0.0000052154
-0.0016708222	-0.0030536626
0.0324602028	0.0318207835
0.0005087895	0.0000032122
-0.0001021316	-0.0000181295
0.0005087895	0.0000032122
0.0306593471	0.0318594086
-0.0011247635	-0.0000067520
-0.0001021316	-0.0000181295
-0.0011247635	-0.0000067520
0.0345981602	0.0318135952
-0.0083634227	-0.0077082368
0.0003582613	0.0000092114
0.0001462602	-0.0000313990
0.0003582613	0.0000092114
-0.0101513263	-0.0077140221
-0.0006208157	0.0000097706
0.0001462602	-0.0000313990
-0.0006208157	0.0000097706
-0.0066442829	-0.0076877151
0.0144563390	0.0142825651
0.0004300848	0.0000009540
0.0000515327	0.0000161547
0.0004300848	0.0000009540
0.0126646092	0.0143440406
-0.0009380817	0.0000023042
0.0000515327	0.0000161547
-0.0009380817	0.0000023042
0.0164933950	0.0143270118
-0.0234423391	-0.0224008376
0.0002766863	-0.0000257473
0.0002220429	-0.0000282819
0.0002766863	-0.0000257473
-0.0252030025	-0.0224390944
-0.0004200635	-0.0000083804
0.0002220429	-0.0000282819
-0.0004200635	-0.0000083804
-0.0220315430	-0.0224746703
-0.0261281462	-0.0249917993
0.0003065030	0.0000086574
0.0002852621	0.0000292572
0.0003065030	0.0000086574
-0.0278399290	-0.0249825364
-0.0003658695	0.0000085046
0.0002852621	0.0000292572
-0.0003658695	0.0000085046
-0.0246866942	-0.0249937608
0.0432775382	0.0423580746
0.0005534770	0.0000046540
-0.0001399735	0.0000126563
0.0005534770	0.0000046540
0.0414774733	0.0423295358
-0.0011686596	0.0000168061
-0.0001399735	0.0000126563
-0.0011686596	0.0000168061
0.0454989108	0.0423749330
0.0187275629	0.0184216318
0.0004406505	-0.0000082273
-0.0000041065	-0.0000128309
0.0004406505	-0.0000082273
0.0168616912	0.0184181074
-0.0009960387	-0.0000109147
-0.0000041065	-0.0000128309
-0.0009960387	-0.0000109147
0.0207310454	0.0183909106
-0.0013352801	-0.0008661507
0.0003754313	0.0000063461
0.0001232545	-0.0000138759
0.0003754313	0.0000063461
-0.0031306337	-0.0008520390
-0.0007423031	-0.0000077734
0.0001232545	-0.0000138759
-0.0007423031	-0.0000077734
0.0004720720	-0.0008627362
-0.0580055035	-0.0556144146
0.0002834535	0.0000250888
0.0003260732	-0.0000124556
0.0002834535	0.0000250888
-0.0596660080	-0.0555920481
0.0000362661	-0.0000007562
0.0003260732	-0.0000124556
0.0000362661	-0.0000007562
-0.0569491938	-0.0555935214
-0.0007599237	-0.0004488665
0.0003675439	-0.0000002295
0.0001327703	0.0000000167
0.0003675439	-0.0000002295
-0.0025832620	-0.0004485051
-0.0007249542	0.0000000130
0.0001327703	0.0000000167
-0.0007249542	0.0000000130
0.0010332348	-0.0004496822
0.0343345028	0.0336383927
0.0005333563	0.0000194258
-0.0000834633	0.0000154993
0.0005333563	0.0000194258
0.0324781376	0.0336139418
-0.0011238373	0.0000076777
-0.0000834633	0.0000154993
-0.0011238373	0.0000076777
0.0365070418	0.0336565546
-0.0007631589	-0.0004486841
0.0003678397	0.0000000287
0.0001328013	0.0000000167
0.0003678397	0.0000000287
-0.0025875973	-0.0004496332
-0.0007248598	0.0000000130
0.0001328013	0.0000000167
-0.0007248598	0.0000000130
0.0010306859	-0.0004487377
-0.0108020855	-0.0101743572
0.0003637595	0.0000268166
0.0001810561	-0.0000084347
0.0003637595	0.0000268166
-0.0124687958	-0.0100669252
-0.0005825938	0.0000155301
0.0001810561	-0.0000084347
-0.0005825938	0.0000155301
-0.0090869422	-0.0101325073
0.0123126432	0.0122102931
0.0004333687	0.0000119847
0.0000770113	0.0000261622
0.0004333687	0.0000119847
0.0104829773	0.0122294514
-0.0009164018	-0.0000018803
0.0000770113	0.0000261622
-0.0009164018	-0.0000018803
0.0143264420	0.0122581177
0.0035116333	0.0036763562
0.0003715025	-0.0000156915
0.0001232330	0.0000199140
0.0003715025	-0.0000156915
0.0016623785	0.0036536655
-0.0007790806	0.0000226026
0.0001232330	0.0000199140
-0.0007790806	0.0000226026
0.0053772170	0.0036819191
-0.0343758256	-0.0329240008
0.0002894119	0.0000036897
0.0003111374	0.0000248037
0.0002894119	0.0000036897
-0.0360284841	-0.0328793939
-0.0002423951	0.0000148995
0.0003111374	0.0000248037
-0.0002423951	0.0000148995
-0.0329988555	-0.0328783146
-0.0156667684	-0.0149013614
0.0003349381	0.0000067265
0.0002331665	0.0000236549
0.0003349381	0.0000067265
-0.0174194361	-0.0149019115
-0.0005127776	0.0000095112
0.0002331665	0.0000236549
-0.0005127776	0.0000095112
-0.0140696263	-0.0149003302
0.0247639512	0.0242864860
0.0004727222	0.0000032005
-0.0000439174	-0.0000115958
0.0004727222	0.0000032005
0.0229439358	0.0243286636
-0.0010605679	-0.0000121574
-0.0000439174	-0.0000115958
-0.0010605679	-0.0000121574
0.0268947588	0.0243326551
0.0267404318	0.0262355532
0.0004683393	-0.0000102528
-0.0000458059	-0.0000001528
0.0004683393	-0.0000102528
0.0248720477	0.0262201942
-0.0010768641	-0.0000057907
-0.0000458059	-0.0000001528
-0.0010768641	-0.0000057907
0.0288036472	0.0261943462
0.0207107481	0.0204084885
0.0004494560	-0.0000034848
-0.0000090272	-0.0000015353
0.0004494560	-0.0000034848
0.0188438557	0.0203986237
-0.0009965835	0.0000155491
-0.0000090272	-0.0000015353
-0.0009965835	0.0000155491
0.0227479048	0.0203840549
-0.0517777270	-0.0496422423
0.0002477693	-0.0000131984
0.0003117777	-0.0000226201
0.0002477693	-0.0000131984
-0.0534597809	-0.0496419701
-0.0000444872	-0.0000063893
0.0003117777	-0.0000226201
-0.0000444872	-0.0000063893
-0.0507046161	-0.0496757244
-0.0488092118	-0.0467916246
0.0002823266	0.0000191394
0.0003189837	-0.0000057778
0.0002823266	0.0000191394
-0.0504831766	-0.0467894329
-0.0000830576	-0.0000107026
0.0003189837	-0.0000057778
-0.0000830576	-0.0000107026
-0.0476092681	-0.0467336467
0.0012032116	0.0014566449
0.0003899212	0.0000111783
0.0001233955	0.0000024994
0.0003899212	0.0000111783
-0.0006012756	0.0014641971
-0.0007591715	0.0000093496
0.0001233955	0.0000024994
-0.0007591715	0.0000093496
0.0030493436	0.0014642358
-0.0288976619	-0.0276566241
0.0003111775	0.0000203129
0.0002198870	-0.0000493445
0.0003111775	0.0000203129
-0.0305827937	-0.0276272702
-0.0003650676	-0.0000280326
0.0002198870	-0.0000493445
-0.0003650676	-0.0000280326
-0.0274475697	-0.0276114054
0.0286857838	0.0281400302
0.0004804989	-0.0000075177
-0.0000879405	-0.0000320211
0.0004804989	-0.0000075177
0.0268276212	0.0281341848
-0.0010973441	-0.0000137700
-0.0000879405	-0.0000320211
-0.0010973441	-0.0000137700
0.0307665633	0.0280966396
-0.0697840749	-0.0706561129
0.0002344323	0.0002290611
-0.0003866262	-0.0003725668
0.0002344323	0.0002290611
-0.0682085923	-0.0691223130
-0.0002855896	-0.0002769429
-0.0003866262	-0.0003725668
-0.0002855896	-0.0002769429
-0.0692736898	-0.0701573358
0.0121347643	0.0117549597
-0.0004559200	-0.0004648943
-0.0004176031	-0.0004232011
-0.0004559200	-0.0004648943
0.0108342725	0.0104419604
-0.0002448653	-0.0002468376
-0.0004176031	-0.0004232011
-0.0002448653	-0.0002468376
0.0108909050	0.0104883784
-0.1282321384	-0.1288492273
-0.0002077695	-0.0001920757
0.0000923864	0.0000859831
-0.0002077695	-0.0001920757
-0.1299278007	-0.1305077005
0.0001123064	0.0001121688
0.0000923864	0.0000859831
0.0001123064	0.0001121688
-0.1288776348	-0.1294728666
-0.0211468410	-0.0220717026
0.0001145791	0.0001210725
0.0000775736	0.0000781642
0.0001145791	0.0001210725
-0.0211565831	-0.0220816099
0.0000769724	0.0000831054
0.0000775736	0.0000781642
0.0000769724	0.0000831054
-0.0210317934	-0.0219505203
0.0826430470	0.0863002740
-0.0005384839	-0.0006116169
-0.0004630766	-0.0005090583
-0.0005384839	-0.0006116169
0.0817336900	0.0852332630
-0.0003055983	-0.0003301825
-0.0004630766	-0.0005090583
-0.0003055983	-0.0003301825
0.0813321634	0.0847895804
-0.0987352697	-0.0994222974
-0.0001273245	-0.0001465728
0.0002297953	0.0002262236
-0.0001273245	-0.0001465728
-0.0972930672	-0.0980210419
0.0002005188	0.0001854164
0.0002297953	0.0002262236
0.0002005188	0.0001854164
-0.0989863014	-0.0996688994
0.0001556325	-0.0005346492
-0.0000019774	-0.0000017896
-0.0000292363	-0.0000293872
-0.0000019774	-0.0000017896
0.0001556523	-0.0005335523
-0.0000205430	-0.0000207804
-0.0000292363	-0.0000293872
-0.0000205430	-0.0000207804
0.0001522539	-0.0005369019
-0.1429842566	-0.1436284872
0.0000745795	0.0000699495
0.0007112639	0.0006877255
0.0000745795	0.0000699495
-0.1471942382	-0.1477193719
0.0004974599	0.0004821044
0.0007112639	0.0006877255
0.0004974599	0.0004821044
-0.1429010597	-0.1435438699
0.0471835900	0.0482057882
0.0002223924	0.0002446954
0.0001057938	0.0000919185
0.0002223924	0.0002446954
0.0481695950	0.0492759791
0.0000629396	0.0000554331
0.0001057938	0.0000919185
0.0000629396	0.0000554331
0.0479665044	0.0490721136
0.0293724104	0.0295871972
0.0000349640	0.0000359542
0.0000519116	0.0000506074
0.0000349640	0.0000359542
0.0302872778	0.0305297682
-0.0000060260	-0.0000141704
0.0000519116	0.0000506074
-0.0000060260	-0.0000141704
0.0295632863	0.0297823889
0.0758209027	0.0787670789
0.0003239618	0.0003966933
0.0000055637	0.0000153768
0.0003239618	0.0003966933
0.0767548323	0.0798774582
-0.0000210923	-0.0000117787
0.0000055637	0.0000153768
-0.0000210923	-0.0000117787
0.0768479621	0.0799827920
0.0001790688	-0.0005110509
-0.0000017185	-0.0000014925
-0.0000031930	-0.0000031398
-0.0000017185	-0.0000014925
0.0001101263	-0.0005792972
-0.0000024497	-0.0000025987
-0.0000031930	-0.0000031398
-0.0000024497	-0.0000025987
0.0001743795	-0.0005148533
0.1243272394	0.1323924680
-0.0000747029	-0.0001013691
-0.0000784131	-0.0000880325
-0.0000747029	-0.0001013691
0.1246114458	0.1328207343
-0.0000383467	-0.0000490716
-0.0000784131	-0.0000880325
-0.0000383467	-0.0000490716
0.1242816861	0.1322436183
-0.0068398676	-0.0076208461
-0.0005706663	-0.0005823647
0.0001575600	0.0001552116
-0.0005706663	-0.0005823647
-0.0085836880	-0.0093558973
0.0001773122	0.0001812883
0.0001575600	0.0001552116
0.0001773122	0.0001812883
-0.0083721804	-0.0091549038
0.1140101174	0.1208509146
0.0001866417	0.0002625152
0.0004396270	0.0004998025
0.0001866417	0.0002625152
0.1133758432	0.1199769577
0.0003261983	0.0003657302
0.0004396270	0.0004998025
0.0003261983	0.0003657302
0.1145128823	0.1215635226
-0.0927077398	-0.0934283621
0.0011811567	0.0011647458
0.0005352010	0.0005154766
0.0011811567	0.0011647458
-0.0903907918	-0.0911468856
0.0003398408	0.0003264933
0.0005352010	0.0005154766
0.0003398408	0.0003264933
-0.0895113880	-0.0903148480
0.0701678306	0.0727132347
0.0000386617	0.0000246042
-0.0001206674	-0.0001345998
0.0000386617	0.0000246042
0.0717837249	0.0745467672
-0.0001058090	-0.0001026446
-0.0001206674	-0.0001345998
-0.0001058090	-0.0001026446
0.0704466905	0.0729853203
-0.0613549260	-0.0623065596
-0.0005158522	-0.0005149320
0.0002280886	0.0002365075
-0.0005158522	-0.0005149320
-0.0619926879	-0.0629424237
0.0000966611	0.0000863811
0.0002280886	0.0002365075
0.0000966611	0.0000863811
-0.0626309132	-0.0635412981
0.1031064529	0.1086361006
0.0002825232	0.0003624547
-0.0001246087	-0.0001725989
0.0002825232	0.0003624547
0.1034586611	0.1091054067
-0.0000972376	-0.0001298766
-0.0001246087	-0.0001725989
-0.0000972376	-0.0001298766
0.1040715415	0.1098312610
-0.0495275845	-0.0505095825
0.0006586503	0.0006477728
0.0002516169	0.0002497058
0.0006586503	0.0006477728
-0.0478908671	-0.0488960723
0.0000966583	0.0000895039
0.0002516169	0.0002497058
0.0000966583	0.0000895039
-0.0475114264	-0.0485042242
-0.0346679536	-0.0356555033
0.0002449690	0.0002424445
0.0002038936	0.0001983015
0.0002449690	0.0002424445
-0.0345126873	-0.0355054699
0.0000932035	0.0000977098
0.0002038936	0.0001983015
0.0000932035	0.0000977098
-0.0339873147	-0.0349710916
0.0001556507	-0.0005346493
-0.0000019820	-0.0000017896
0.0000291306	0.0000294044
-0.0000019820	-0.0000017896
0.0001556869	-0.0005335523
0.0000207218	0.0000207916
0.0000291306	0.0000294044
0.0000207218	0.0000207916
0.0001522552	-0.0005369019
0.0001340850	-0.0005562725
0.0000011734	0.0000014163
0.0000038837	0.0000039855
0.0000011734	0.0000014163
0.0001918198	-0.0004968983
0.0000025400	0.0000024396
0.0000038837	0.0000039855
0.0000025400	0.0000024396
0.0001375668	-0.0005518473
-0.0830085923	-0.0838345395
0.0000792483	0.0000899084
-0.0001379607	-0.0001293978
0.0000792483	0.0000899084
-0.0849355440	-0.0857033729
-0.0000939110	-0.0000873825
-0.0001379607	-0.0001293978
-0.0000939110	-0.0000873825
-0.0827085790	-0.0835467338
0.0001823571	-0.0005074833
-0.0000190591	-0.0000188850
-0.0000036640	-0.0000036014
-0.0000190591	-0.0000188850
0.0001556755	-0.0005335403
-0.0000026709	-0.0000027887
-0.0000036640	-0.0000036014
-0.0000026709	-0.0000027887
0.0001255750	-0.0005640178
0.0002954524	-0.0003884347
-0.0007620015	-0.0007696316
0.0006734935	0.0006724261
-0.0007620015	-0.0007696316
-0.0032097833	-0.0039134190
0.0005261518	0.0005360243
0.0006734935	0.0006724261
0.0005261518	0.0005360243
-0.0018744824	-0.0025329000
0.0240018987	0.0240014455
-0.0003326983	-0.0003518252
-0.0003733959	-0.0004052725
-0.0003326983	-0.0003518252
0.0235566607	0.0235534214
-0.0002073502	-0.0002146140
-0.0003733959	-0.0004052725
-0.0002073502	-0.0002146140
0.0231552846	0.0231387055
0.0001243058	-0.0005659396
0.0000219387	0.0000224126
0.0000030266	0.0000031424
0.0000219387	0.0000224126
0.0001556407	-0.0005335644
0.0000020577	0.0000019799
0.0000030266	0.0000031424
0.0000020577	0.0000019799
0.0001835010	-0.0005056668
-0.1056968227	-0.1063534216
-0.0002603978	-0.0002526650
0.0003359100	0.0003316691
-0.0002603978	-0.0002526650
-0.1048521031	-0.1055504171
0.0002017655	0.0001843143
0.0003359100	0.0003316691
0.0002017655	0.0001843143
-0.1064909099	-0.1071367209
-0.0768132618	-0.0776737038
-0.0000417922	-0.0000489278
-0.0006998882	-0.0006792374
-0.0000417922	-0.0000489278
-0.0762050208	-0.0770850139
-0.0005056650	-0.0005063099
-0.0006998882	-0.0006792374
-0.0005056650	-0.0005063099
-0.0768210248	-0.0776705222
0.0416602205	0.0424305055
0.0001458221	0.0001474759
-0.0002668058	-0.0002724053
0.0001458221	0.0001474759
0.0419563642	0.0427472882
-0.0002241053	-0.0002350418
-0.0002668058	-0.0002724053
-0.0002241053	-0.0002350418
0.0419484380	0.0427076342
0.0873199284	0.0913041488
0.0001484491	0.0001717533
-0.0000862475	-0.0000933689
0.0001484491	0.0001717533
0.0879570715	0.0920155364
-0.0000560144	-0.0000611517
-0.0000862475	-0.0000933689
-0.0000560144	-0.0000611517
0.0876492994	0.0916980415
-0.1529085381	-0.1535305917
0.0003180781	0.0003131956
0.0005217744	0.0004997409
0.0003180781	0.0003131956
-0.1523242470	-0.1529841321
0.0003891583	0.0003784670
0.0005217744	0.0004997409
0.0003891583	0.0003784670
-0.1519599441	-0.1526130720
-0.0550318463	-0.0559993928
-0.0003922572	-0.0003820261
-0.0000533725	-0.0000550947
-0.0003922572	-0.0003820261
-0.0541674712	-0.0551604990
-0.0000336091	-0.0000284513
-0.0000533725	-0.0000550947
-0.0000336091	-0.0000284513
-0.0559430305	-0.0568892242
